Centro;Emplazamiento;Denominación
1000;Q051605037;S.TESIS.GRADO.PUCE BODEGA
1000;Q051700001;CTRO.PUBLICACIONES DIRECCIÓN
1000;Q051700002;CTRO.PUBLICACIONES OFICINA ASISTENTES
1000;Q051700003;CTRO.PUBLICACIONES PATRIMONIO LITERARIO
1000;Q051700004;CTRO.PUBLICACIONES LIBRERÍA
1000;Q051700005;CTRO.PUBLICACIONES SALA DE REUNIONES
1000;Q051700006;CTRO.PUBLICACIONES BODEGA
1000;Q051700007;CTRO.PUBLICACIONESOFICINA
1000;Q051700008;CTRO.PUBLICACIONESCENTRO DOCUMENTACIÓN
1000;Q051700009;CTRO.PUBLICACIONES PASILLOS Y HALLS
1000;Q051800001;COORD.CURSOS.BÁSICOSCURSOS BÁSICOS.207
1000;Q051800002;COORD.CURSOS.BÁSICOS OFICINA 224
1000;Q052000001;ED.CUB.PROFESORES PASILLOS Y HALLS P1
1000;Q052000002;ED.CUB.PROFESORES BAÑO DISCAPACITADOS P1
1000;Q052000003;ED.CUB.PROFESORES BAÑO MUJERES P1
1000;Q052000004;ED.CUB.PROFESORES BAÑO HOMBRES P2
1000;Q052000005;ED.CUB.PROFESORES CUARTO RACKS P1
1000;Q052000006;ED.CUB.PROFESORESCUB. PROFESORES 101
1000;Q052000007;ED.CUB.PROFESORESCUB. PROFESORES 102
1000;Q052000008;ED.CUB.PROFESORESCUB. PROFESORES 103
1000;Q052000009;ED.CUB.PROFESORESCUB. PROFESORES 104
1000;Q052000010;ED.CUB.PROFESORESCUB. PROFESORES 105
1000;Q052000011;ED.CUB.PROFESORESCUARTO RACKS P4
1000;Q052000012;ED.CUB.PROFESORESCUB. PROFESORES 401
1000;Q052000013;ED.CUB.PROFESORESCUB. PROFESORES 402
1000;Q052000014;ED.CUB.PROFESORESCUB. PROFESORES 403
1000;Q052000015;ED.CUB.PROFESORESCUB. PROFESORES 404
1000;Q052000016;ED.CUB.PROFESORESCUB. PROFESORES 405
1000;Q052000017;ED.CUB.PROFESORESCUB. PROFESORES 406
1000;Q052000018;ED.CUB.PROFESORESCUB. PROFESORES 407
1000;Q052000019;ED.CUB.PROFESORESCUB. PROFESORES 408
1000;Q052000020;ED.CUB.PROFESORESCUB. PROFESORES 409
1000;Q052000021;ED.CUB.PROFESORESCUB. PROFESORES 106
1000;Q052000022;ED.CUB.PROFESORESCUB. PROFESORES 410
1000;Q052000023;ED.CUB.PROFESORESCUB. PROFESORES 411
1000;Q052000024;ED.CUB.PROFESORESCUB. PROFESORES 412
1000;Q052000025;ED.CUB.PROFESORESCUB. PROFESORES 413
1000;Q052000026;ED.CUB.PROFESORESCUB. PROFESORES 414
1000;Q052000027;ED.CUB.PROFESORESOF. REUNIONES 415
1000;Q052000028;ED.CUB.PROFESORESCUB. PROFESORES 416
1000;Q052000029;ED.CUB.PROFESORESCUB. PROFESORES 417
1000;Q052000030;ED.CUB.PROFESORESCUB. PROFESORES 418
1000;Q052000031;ED.CUB.PROFESORESCUB. PROFESORES 419
1000;Q052000032;ED.CUB.PROFESORESCUB. PROFESORES 107
1000;Q052000033;ED.CUB.PROFESORESCUB. PROFESORES 420
1000;Q052000034;ED.CUB.PROFESORESCUB. PROFESORES 421
1000;Q052000035;ED.CUB.PROFESORESSALA REUNIONES 422
1000;Q052000036;ED.CUB.PROFESORESCUB. PROFESORES 423
1000;Q052000037;ED.CUB.PROFESORESCUB. PROFESORES 424
1000;Q052000038;ED.CUB.PROFESORESCUB. PROFESORES 425
1000;Q052000039;ED.CUB.PROFESORESCUB. PROFESORES 426
1000;Q052000040;ED.CUB.PROFESORES CUB. PROFESORES 427
1000;Q052000041;ED.CUB.PROFESORES PASILLOS Y HALLS P5
1000;Q052000042;ED.CUB.PROFESORES BAÑO DISCAPACITADOS P5
1000;Q052000043;ED.CUB.PROFESORES CUB. PROFESORES 108
1000;Q052000044;ED.CUB.PROFESORES BAÑO MUJERES P5
1000;Q052000045;ED.CUB.PROFESORES BAÑO HOMBRES P5
1000;Q052000046;ED.CUB.PROFESORES CUARTO RACKS P5
1000;Q052000047;ED.CUB.PROFESORES CUB. PROFESORES 501
1000;Q052000048;ED.CUB.PROFESORES CUB. PROFESORES 502
1000;Q052000049;ED.CUB.PROFESORES CUB. PROFESORES 503
1000;Q052000050;ED.CUB.PROFESORES CUB. PROFESORES 504
1000;Q052000051;ED.CUB.PROFESORES CUB. PROFESORES 505
1000;Q052000052;ED.CUB.PROFESORES CUB. PROFESORES 506
1000;Q052000053;ED.CUB.PROFESORES CUB. PROFESORES 507
1000;Q052000054;ED.CUB.PROFESORES CUB. PROFESORES 109
1000;Q052000055;ED.CUB.PROFESORES CUB. PROFESORES 508
1000;Q052000056;ED.CUB.PROFESORES CUB. PROFESORES 509
1000;Q052000057;ED.CUB.PROFESORES CUB. PROFESORES 510
1000;Q052000058;ED.CUB.PROFESORES CUB. PROFESORES 511
1000;Q052000059;ED.CUB.PROFESORES CUB. PROFESORES 512
1000;Q052000060;ED.CUB.PROFESORES CUB. PROFESORES 513
1000;Q052000061;ED.CUB.PROFESORES CUB. PROFESORES 514
1000;Q052000062;ED.CUB.PROFESORES OFICINA REUNIONES 515
1000;Q052000063;ED.CUB.PROFESORES CUB. PROFESORES 516
1000;Q052000064;ED.CUB.PROFESORES CUB. PROFESORES 517
1000;Q052000065;ED.CUB.PROFESORES CUB. PROFESORES 110
1000;Q052000066;ED.CUB.PROFESORES CUB. PROFESORES 518
1000;Q052000067;ED.CUB.PROFESORES CUB. PROFESORES 519
1000;Q052000068;ED.CUB.PROFESORES CUB.PROFESORES 520
1000;Q052000069;ED.CUB.PROFESORES CUB. PROFESORES 521
1000;Q052000070;ED.CUB.PROFESORES SALA REUNIONES 522
1000;Q052000071;ED.CUB.PROFESORES CUB.PROFESORES 523
1000;Q052000072;ED.CUB.PROFESORES CUB. PROFESORES 524
1000;Q052000073;ED.CUB.PROFESORES CUB. PROFESORES 525
1000;Q052000074;ED.CUB.PROFESORES CUB. PROFESORES 526
1000;Q052000075;ED.CUB.PROFESORES CUB.PROFESORES 527
1000;Q052000076;ED.CUB.PROFESORES CUB. PROFESORES 111
1000;Q052000077;ED.CUB.PROFESORES PASILLOS Y HALLS P6
1000;Q052000078;ED.CUB.PROFESORES BAÑO DISCAPACITADOS P6
1000;Q052000079;ED.CUB.PROFESORES BAÑO MUJERES P6
1000;Q052000080;ED.CUB.PROFESORES BAÑO HOMBRES P6
1000;Q052000081;ED.CUB.PROFESORES CUARTO ELÉCTRICO P6
1000;Q052000082;ED.CUB.PROFESORES SALÓN SOCIAL P6
1000;Q052000083;ED.CUB.PROFESORES PASILLOS HALLS PB
1000;Q052000084;ED.CUB.PROFESORES CUB. PROFESORES 106
1000;Q052000085;ED.CUB.PROFESORES CUB. PROFESORES 107
1000;Q052000086;ED.CUB.PROFESORES CUB. PROFESORES 108
1000;Q052000087;ED.CUB.PROFESORES CUB. PROFESORES 112
1000;Q052000088;ED.CUB.PROFESORES CUB. PROFESORES 109
1000;Q052000089;ED.CUB.PROFESORES CUB. PROFESORES 110
1000;Q052000090;ED.CUB.PROFESORES PB ANATOMÍA VIRTUAL #1
1000;Q052000091;ED.CUB.PROFESORES PB CONSULTORIO #2
1000;Q052000092;ED.CUB.PROFESORES PB LAB. SIMULACIÓN #3
1000;Q052000093;ED.CUB.PROFESORES PB CABINA QUIRÚRGICO.4
1000;Q052000094;ED.CUB.PROFESORESPB CENTRO QUIRÚRGICO #4
1000;Q052000095;ED.CUB.PROFESORES PB CABINA 6 #6
1000;Q052000096;ED.CUB.PROFESORES PB LAB. SIMULACIÓN #6
1000;Q052000097;ED.CUB.PROFESORESPB CABINA OBSTÉTRICO #7
1000;Q052000098;ED.CUB.PROFESORES CUB. PROFESORES 113
1000;Q052000099;ED.CUB.PROFESORESPB CENTRO OBSTÉTRICO #7
1000;Q052000100;ED.CUB.PROFESORES PB CABINA 8 #8
1000;Q052000101;ED.CUB.PROFESORES PB LAB. SIMULACIÓN #8
1000;Q052000102;ED.CUB.PROFESORES PB CABINA 9 #9
1000;Q052000103;ED.CUB.PROFESORES PB LAB. SIMULACIÓN #9
1000;Q052000104;ED.CUB.PROFESORES CUB. PROFESORES 114
1000;Q052000105;ED.CUB.PROFESORES OFICINA REUNIONES  115
1000;Q052000106;ED.CUB.PROFESORES CUB. PROFESORES 116
1000;Q052000107;ED.CUB.PROFESORES CUB.PROFESORES 117
1000;Q052000108;ED.CUB.PROFESORES CUB. PROFESORES 118
1000;Q052000109;ED.CUB.PROFESORES CUB. PROFESORES 119
1000;Q052000110;ED.CUB.PROFESORES CUB. PROFESORES 120
1000;Q052000111;ED.CUB.PROFESORES CUB. PROFESORES 121
1000;Q052000112;ED.CUB.PROFESORES CUB. PROFESORES 122
1000;Q052000113;ED.CUB.PROFESORES CUB. PROFESORES 123
1000;Q052000114;ED.CUB.PROFESORES CUB. PROFESORES 124
1000;Q052000115;ED.CUB.PROFESORES CUB. PROFESORES 125
1000;Q052000116;ED.CUB.PROFESORES CUB. PROFESORES 126
1000;Q052000117;ED.CUB.PROFESORES CUB. PROFESORES 127
1000;Q052000118;ED.CUB.PROFESORES PASILLOS Y HALLS P2
1000;Q052000119;ED.CUB.PROFESORES BAÑO DISCAPACITADOS P2
1000;Q052000120;ED.CUB.PROFESORES BAÑO MUJERES P2
1000;Q052000121;ED.CUB.PROFESORES BAÑO HOMBRES P2
1000;Q052000122;ED.CUB.PROFESORES CUARTO RACKS P2
1000;Q052000123;ED.CUB.PROFESORES CUB. PROFESORES 201
1000;Q052000124;ED.CUB.PROFESORES CUB. PROFESORES 202
1000;Q052000125;ED.CUB.PROFESORESCUB. PROFESORES 203
1000;Q052000126;ED.CUB.PROFESORESCUB. PROFESORES 204
1000;Q052000127;ED.CUB.PROFESORESCUB. PROFESORES 205
1000;Q052000128;ED.CUB.PROFESORESCUB. PROFESORES 206
1000;Q052000129;ED.CUB.PROFESORESCUB. PROFESORES 207
1000;Q052000130;ED.CUB.PROFESORESCUB. PROFESORES 208
1000;Q052000131;ED.CUB.PROFESORESCUB. PROFESORES 209
1000;Q052000132;ED.CUB.PROFESORESCUB. PROFESORES 210
1000;Q052000133;ED.CUB.PROFESORESCUB. PROFESORES 211
1000;Q052000134;ED.CUB.PROFESORESCUB. PROFESORES 212
1000;Q052000135;ED.CUB.PROFESORESCUB. PROFESORES 213
1000;Q052000136;ED.CUB.PROFESORESCUB. PROFESORES 214
1000;Q052000137;ED.CUB.PROFESORES OFICINA REUNIONES 215
1000;Q052000138;ED.CUB.PROFESORESCUB. PROFESORES 216
1000;Q052000139;ED.CUB.PROFESORESCUB. PROFESORES 217
1000;Q052000140;ED.CUB.PROFESORESCUB. PROFESORES 218
1000;Q052000141;ED.CUB.PROFESORESCUB. PROFESORES 219
1000;Q052000142;ED.CUB.PROFESORESCUB. PROFESORES 220
1000;Q052000143;ED.CUB.PROFESORESCUB. PROFESORES 221
1000;Q052000144;ED.CUB.PROFESORES SALA REUNIONES222
1000;Q052000145;ED.CUB.PROFESORESCUB. PROFESORES 223
1000;Q052000146;ED.CUB.PROFESORESCUB. PROFESORES 224
1000;Q060000001;D.GRAL.FINANCIERA DIRECCIÓN
1000;Q060000002;D.GRAL.FINANCIERA SECRETARÍA
1000;Q060000003;D.GRAL.FINANCIERA SALA DE SESIONES
1000;Q060000004;D.GRAL.FINANCIERA SALA DE RECEPCIÓN
1000;Q060000005;D.GRAL.FINANCIERASALA REUNIONES OF.120
1000;Q060000006;D.GRAL.FINANCIERA OFICINA 225
1000;Q060000007;D.GRAL.FINANCIERA SALA DE ESPERA
1000;Q060000008;D.GRAL.FINANCIERA CAFETERÍA
1000;Q060000009;D.GRAL.FINANCIERA BAÑOS Y BODEGA
1000;Q060000010;D.GRAL.FINANCIERA PASILLOS Y HALLS
1000;Q060000011;D.GRAL.FINANCIERA FISCALIZACIÓN DE OBRA
1000;Q060000012;D.GRAL.FINANCIERA TERRENOS
1000;Q060000013;D.GRAL.FINANCIERA PROY. BAAN (OF.117)
1000;Q060000014;D.GRAL.FINANCIERAG.DONACIÓN 25% IMP.RTA
1000;Q060000015;D.GRAL.FINANCIERA OF. TAXI SOLIDARIO
1000;Q060000016;D.GRAL.FINANCIERACOORD. FINANCIERA
1000;Q060000168;ED.CUB.PROFESORES CUB. PROFESORES 314
1000;Q060000169;ED.CUB.PROFESORES CUB. PROFESORES 315
1000;Q060000173;ED.CUB.PROFESORES CUB.PROFESORES 319
1000;Q060000179;ED.CUB.PROFESORES CUB. PROFESORES 325
1000;Q060200001;DIR.ADQUISICIONES JEFATURA
1000;Q060200002;DIR.ADQUISICIONES OFICINA DE APOYO
1000;Q060200003;DIR.ADQUISICIONES BODEGA (4TO. PISO)
1000;Q060200170;ED.CUB.PROFESORES CUB. PROFESORES 316
1000;Q060200171;ED.CUB.PROFESORES CUB.PROFESORES 317
1000;Q060200172;ED.CUB.PROFESORES CUB. PROFESORES 318
1000;Q060300001;DIR.CONTABILIDAD DIRECCION
1000;Q060300002;DIR.CONTABILIDAD OFICINA DE ASISTENTES
1000;Q060300003;DIR.CONTABILIDADOF. CONTROL INTERNO
1000;Q060300004;DIR.CONTABILIDAD ARCHIVO
1000;Q060300005;DIR.CONTABILIDAD SALA DE REUNIONES
1000;Q060300174;ED.CUB.PROFESORES CUB. PROFESORES 320
1000;Q060300175;ED.CUB.PROFESORES CUB. PROFESORES 321
1000;Q060300176;ED.CUB.PROFESORES CUB. PROFESORES 322
1000;Q060300177;ED.CUB.PROFESORES CUB. PROFESORES 323
1000;Q060300178;ED.CUB.PROFESORES CUB. PROFESORES 324
1000;Q060400001;D.CONTROL.ACTIVOS DIRECCION OFICINA 123
1000;Q060400002;D.CONTROL.ACTIVOS OFICINA DE ASISTENTES
1000;Q060400003;D.CONTROL.ACTIVOSOF. SUMIN(OFF.AMÉRICA)
1000;Q060400004;D.CONTROL.ACTIVOS BODEGA GENERAL
1000;Q060400005;D.CONTROL.ACTIVOS PASILLOS Y HALLS
1000;Q060400006;D.CONTROL.ACTIVOSBODG.MAT.CONSTRUC.
1000;Q060400007;D.CONTROL.ACTIVOS BODEGA GIRÓN
1000;Q060400008;D.CONTROL.ACTIVOS BODEGA CORTINAS
1000;Q060400009;D.CONTROL.ACTIVOS BODEGA PEQUEÑA
1000;Q060400010;D.CONTROL.ACTIVOS BODEGA  (AULA MAGNA)
1000;Q060400011;D.CONTROL.ACTIVOS BAÑOS
1000;Q060400012;D.CONTROL.ACTIVOS BODEGA DE SUMINISTROS
1000;Q060400013;D.CONTROL.ACTIVOS SALA DE REUNIONES
1000;Q060400014;D.CONTROL.ACTIVOS OFICINA DE BG
1000;Q060400015;D.CONTROL.ACTIVOSOF.CONTROL.INVENT
1000;Q060400016;D.CONTROL.ACTIVOS BODEGA NAYON
1000;Q060400017;D.CONTROL.ACTIVOSBODG.IMPR.QUALITY.PRIN
1000;Q060400180;ED.CUB.PROFESORES CUB. PROFESORES 326
1000;Q060400181;ED.CUB.PROFESORES PASILLOS Y HALLS P4
1000;Q060400182;ED.CUB.PROFESORES BAÑO DISCAPACITADOS P4
1000;Q060400183;ED.CUB.PROFESORES BAÑO MUJERES P4
1000;Q060400184;ED.CUB.PROFESORES BAÑO HOMBRES P4
1000;Q060500001;DIR.PRESUPUESTOS JEFATURA
1000;Q060500002;DIR.PRESUPUESTOS SALA DE REUNIONES
1000;Q060500003;DIR.PRESUPUESTOS OFICINA DE APOYO
1000;Q060500004;DIR.PRESUPUESTOS ARCHIVO
1000;Q060600001;DIR.TESORERÍA JEFATURA
1000;Q060600002;DIR.TESORERÍAOF.ASISTENT.TESORERÍA 1
1000;Q060600003;DIR.TESORERÍAOF.ASISTENT.TESORERÍA 2
1000;Q060600004;DIR.TESORERÍA PAGADURÍA
1000;Q060600005;DIR.TESORERÍA SALA DE REUNIONES
1000;Q060600006;DIR.TESORERÍA PASILLOS Y HALLS
1000;Q060600007;DIR.TESORERÍA BAÑOS Y BODEGA
1000;Q060600008;DIR.TESORERÍA BODEGA 4TO. PISO
1000;Q060700001;GESTIÓN TRIBUTARIA JEFATURA
1000;Q060700002;GESTIÓN TRIBUTARIA OF. DE APOYO
1000;Q070000001;DIR.GRA.ESTUDIANTES DIRECCIÓN
1000;Q070000002;DIR.GRA.ESTUDIANTES INFORMACIÓN
1000;Q070000003;DIR.GRA.ESTUDIANTES SECRETARÍA
1000;Q070000004;DIR.GRA.ESTUDIANTESSALA.REUNIONES 009
1000;Q070000005;DIR.GRA.ESTUDIANTES ARCHIVO 013
1000;Q070000006;DIR.GRA.ESTUDIANTES BAÑOS Y BODEGA
1000;Q070000007;DIR.GRA.ESTUDIANTESPENSIÓN.DIF.007 - 008
1000;Q070000008;DIR.GRA.ESTUDIANTESCOORD. PROMOCIONES
1000;Q070000009;DIR.GRA.ESTUDIANTES SEGURO ESTUDIANTIL
1000;Q070000010;DIR.GRA.ESTUDIANTESEXTEN.SOCIAL.UNIVERST
1000;Q070000011;DIR.GRA.ESTUDIANTESCOORD.CULT.ACTV.CULT.
1000;Q070000012;DIR.GRA.ESTUDIANTES OFICINA 318
1000;Q070000013;DIR.GRA.ESTUDIANTES OFICINA 319
1000;Q070000014;DIR.GRA.ESTUDIANTES OFICINA 325
1000;Q070000015;DIR.GRA.ESTUDIANTESBAÑOS.BODG(INC.OF019)
1000;Q070000016;DIR.GRA.ESTUDIANTES SECCIÓN DE BECAS
1000;Q070000017;DIR.GRA.ESTUDIANTES BECAS LABORALES
1000;Q070000018;DIR.GRA.ESTUDIANTES BECAS COMUNIDADES
1000;Q070000019;DIR.GRA.ESTUDIANTES BECAS ENTRENAMIENTO
1000;Q070000020;DIR.GRA.ESTUDIANTESOF.CREDITO EDUCATIVO
1000;Q070000021;DIR.GRA.ESTUDIANTES INCLUCIÓN EDUCATIVA
1000;Q070000022;DIR.GRA.ESTUDIANTES PARQUEADEROS
1000;Q070000023;DIR.GRA.ESTUDIANTES CRÉDITO DIFERIDO
1000;Q070000024;DIR.GRA.ESTUDIANTESCOORD.PROMOCIÓN SALUD
1000;Q070000025;DIR.GRA.ESTUDIANTESDIRECCIÓN ADMISIONES
1000;Q070000026;DIR.GRA.ESTUDIANTES SALA DE ESPERA
1000;Q070000027;DIR.GRA.ESTUDIANTES PASILLOS Y HALLS
1000;Q070000028;DIR.GRA.ESTUDIANTES DIR.BIENEST.ESTUD.
1000;Q070000029;DIR.GRA.ESTUDIANTESACCION.SOCIAL.UNIVER.
1000;Q070000030;DIR.GRA.ESTUDIANTES REGIMEN ECONOMICO
1000;Q070000031;DIR.GRA.ESTUDIANTES CAFETERIA
1000;Q070000032;DIR.GRA.ESTUDIANTESPROMOC. SALUD TORRE I
1000;Q070000033;DIR.GRA.ESTUDIANTESMOVILIDAD ESTUDIANTIL
1000;Q070000034;DIR.GRA.ESTUDIANTES COORDINACIÓN TÉCNICA
1000;Q070200001;DIR.BENF.ECONÓMICOS DIRECCIÓN
1000;Q070200002;DIR.BENF.ECONÓMICOS ARCHIVO 018
1000;Q070200003;DIR.BENF.ECONÓMICOSOFICINA DE ASISTENTES
1000;Q070300001;D.BIENESTAR.ESTUINCLUSIÓN.EDUC.BOLSA.D.E
1000;Q070310001;COORD. CULTURABODEGA. COORD. ED.TEO
1000;Q070700001;COOR.DEPORTES.RECR SECRETARÍA RECEPCIÓN
1000;Q070700002;COOR.DEPORTES.RECROF. COORD. DEPORTES
1000;Q070700003;COOR.DEPORTES.RECR CANCHA DE RAQUET-BALL
1000;Q070700004;COOR.DEPORTES.RECR COLISEO
1000;Q070700005;COOR.DEPORTES.RECR CAMERINOS MASCULINOS
1000;Q070700006;COOR.DEPORTES.RECR CAMERINOS FEMENINOS
1000;Q070700007;COOR.DEPORTES.RECR FISIOTERAPIA
1000;Q070700008;COOR.DEPORTES.RECR GIMNASIO FEMENINO
1000;Q070700009;COOR.DEPORTES.RECRCAMERINO.DANZA.CONTEMP
1000;Q070700010;COOR.DEPORTES.RECR BAÑOS Y BODEGA
1000;Q070700011;COOR.DEPORTES.RECR PASILLOS Y HALLS
1000;Q070700012;COOR.DEPORTES.RECR ESTADIO
1000;Q070700013;COOR.DEPORTES.RECR CLUB ANDINISMO
1000;Q070700014;COOR.DEPORTES.RECRBODEG.COORD. DEPORTES
1000;Q070700015;COOR.DEPORTES.RECR SALA DE REUNIONES
1000;Q070700016;COOR.DEPORTES.RECRÁREA TENNIS DE MESA
1000;Q070700017;COOR.DEPORTES.RECR GIMNASIO MASCULINO
1000;Q070700018;COOR.DEPORTES.RECR SALA DE USO MÚLTIPLE
1000;Q070700019;COOR.DEPORTES.RECR SALA DE ENTRENADORES
1000;Q070700020;COOR.DEPORTES.RECR CAMERINOS DE FUTBOL
1000;Q070700021;COOR.DEPORTES.RECR CLUB DE AJEDREZ
1000;Q070700022;COOR.DEPORTES.RECR GIMNASIO DE MAQUINAS
1000;Q070700023;COOR.DEPORTES.RECR BODEGA CLUB ANDINISMO
1000;Q070700024;COOR.DEPORTES.RECR CABINA DE SONIDO
1000;Q070700025;COOR.DEPORTES.RECR CAMERINO RAQUETBALL
1000;Q070700026;COOR.DEPORTES.RECR PLATEA RAQUETBALL
1000;Q070700027;COOR.DEPORTES.RECR BODEGA SUBSUELO 1
1000;Q070700028;COOR.DEPORTES.RECR BODEGA SUBSUELO 2
1000;Q070700029;COOR.DEPORTES.RECRCAFET. COORD. DEPORTES
1000;Q070700030;COOR.DEPORTES.RECR CAMERINO FEMENINO 2
1000;Q070700031;COOR.DEPORTES.RECR CAMERINO MASCULINO 2
1000;Q070700032;COOR.DEPORTES.RECR FISIOTERAPIA - BAÑO
1000;Q070700033;COOR.DEPORTES.RECRFISIOTERP S.CURACIONES
1000;Q070700034;COOR.DEPORTES.RECRFISIOTERP S.ESPERA
1000;Q070700035;COOR.DEPORTES.RECRBODEGA -ESC. SISTEMAS
1000;Q070700036;COOR.DEPORTES.RECR SECRETARIA - BAÑO
1000;Q070700037;COOR.DEPORTES.RECR BAÑOS SUBSUELO 2
1000;Q070700038;COOR.DEPORTES.RECR AREA DE RECREACION
1000;Q070700039;COOR.DEPORTES.RECRS. BIENEST ESTUDIANTIL
1000;Q070700040;COOR.DEPORTES.RECR CAMERINO CONSERJES
1000;Q070700041;COOR.DEPORTES.RECRPASILLOS.HALLS COLISEO
1000;Q070728001;AS.EGRE.INGENIERÍAPRÁCTICAS.PREPROFESN.
1000;Q077001001;FEUCE PRESIDENCIA
1000;Q077001002;FEUCE OFICINAS DE RELACIONES PÚBLICAS
1000;Q077001003;FEUCE SALA DE TRABAJO
1000;Q077001004;FEUCE HALL Y PASILLOS
1000;Q077001005;FEUCE BAÑOS Y BODEGA
1000;Q077001006;FEUCE RADIO ACTIVA
1000;Q077001007;FEUCE CABINA DE LOCUCIÓN
1000;Q077001008;FEUCE SALA DE REUNIONES
1000;Q077001009;FEUCE SALA VIDA ESTUDIANTIL
1000;Q077002001;ASO.ESC.ADMINISTRACIÓN SECRETARÍA
1000;Q077002002;ASO.ESC.ADMINISTRACIÓN SALA DE REUNIONES
1000;Q077002003;ASO.ESC.ADMINISTRACIÓN BIBLIOTECA
1000;Q077002004;ASO.ESC.ADMINISTRACIÓN SALA DE LECTURA
1000;Q077002005;ASO.ESC.ADMINISTRACIÓN AREA SOCIAL
1000;Q077002006;ASO.ESC.ADMINISTRACIÓN COPIADORA
1000;Q077002007;ASO.ESC.ADMINISTRACIÓN BODEGA ASOCIACIÓN
1000;Q077002008;ASO.ESC.ADMINISTRACIÓN PRESIDENCIA
1000;Q077002009;ASO.ESC.ADMINISTRACIÓN ALMACEN PROIMAGEN
1000;Q077002010;ASO.ESC.ADMINISTRACIÓN PASILLOS Y HALLS
1000;Q077002011;ASO.ESC.ADMINISTRACIÓNS.DISERTAC.GRADOS
1000;Q077003001;ASO.ESC.ANTROPOLOGÍA OFICINA
1000;Q077004001;ASO.ESC.ARQUITECTURA OFICINA
1000;Q077005001;ASO.ESC.BIOLOGÍA OFICINA
1000;Q077006001;ASO.ESC.CC.EDUCACIÓN OFICINA
1000;Q077007001;ASO.ESC.CC.EXACTAS OFICINA
1000;Q077008001;ASO.ESC.CC.RELIGIOSAS OFICINA
1000;Q077009001;ASO.ESC.DERECHO BIBLIOTECA
1000;Q077009002;ASO.ESC.DERECHO TRABAJO SOCIAL
1000;Q077009003;ASO.ESC.DERECHO PSICOLOGÍA
1000;Q077009004;ASO.ESC.DERECHO PASILLO Y HALLS
1000;Q077009005;ASO.ESC.DERECHO OFICINA
1000;Q077009006;ASO.ESC.DERECHOSALA LECTURA HERNAN SORIA
1000;Q077009007;ASO.ESC.DERECHO SALA DE LECTURA-5° PISO
1000;Q077010001;ASO.ESC.ECONOMÍA OFICINA
1000;Q077011001;ASO.ESCUELA.ENFERMERÍA OFICINA
1000;Q077012001;ASO.ESC.FILOSOFÍA OFICINA
1000;Q077013001;ASO.ESC.FGEOGRAFÍA OFICINA 1206
1000;Q077014001;ASO.ESC.HISTORIA OFICINA
1000;Q077015001;ASO.ESC.INGENIERÍA OFICINA PRESIDENTE
1000;Q077015002;ASO.ESC.INGENIERÍA SALA DE ESPERA
1000;Q077015003;ASO.ESC.INGENIERÍA BIBLIOTECA
1000;Q077015004;ASO.ESC.INGENIERÍA BAR
1000;Q077016001;ASO.ESC.LINGÜÍSTICA OFICINA
1000;Q077016002;ASO.ESC.LINGÜÍSTICA ASOCIACIÓN DE CLASE
1000;Q077017001;ASO.ESC.MEDICINA OFICINA 801
1000;Q077017002;ASO.ESC.MEDICINA OFICINA 809
1000;Q077018001;ASO.ESC.PSICOLOGÍA OFICINA
1000;Q077019001;ASO.ESC.QUÍMICA OFICINA
1000;Q077020001;ASO.ESC.SOCIOLOGÍA OFICINA
1000;Q077021001;ASO.ESC.TEC.MEDICINA OFICINA
1000;Q077022001;ASO.ESC.CC.TEOLÓGICAS OFICINA
1000;Q077022002;ASO.ESC.CC.TEOLÓGICAS OFICINA DE COPIADO
1000;Q077023001;ASO.ESC.TRABAJO.SOCIAL OFICINA
1000;Q077023002;ASO.ESC.TRABAJO.SOCIAL COPIADORA
1000;Q077024001;AIESEC OFICINA
1000;Q077025001;ASO.ESC.CC.HUMANAS OFICINA
1000;Q077026001;ASO.ESC.BIOANÁLISIS OFICINA
1000;Q077027001;ASO.ESC.HOT.TURISMO OFICINA
1000;Q080000001;D.G.ADMINISTRATIVA DIRECCIÓN GENERAL
1000;Q080000002;D.G.ADMINISTRATIVA SECRETARÍA
1000;Q080000003;D.G.ADMINISTRATIVA SALA REUNIONES 113
1000;Q080000004;D.G.ADMINISTRATIVA SALA DE ESPERA
1000;Q080000005;D.G.ADMINISTRATIVA OFICINA 03161, 03163
1000;Q080000006;D.G.ADMINISTRATIVA OFICINA DE APOYO
1000;Q080000007;D.G.ADMINISTRATIVA DIR. DE SERVICIOS
1000;Q080000008;D.G.ADMINISTRATIVA CORREO  OFICINA 115
1000;Q080000009;D.G.ADMINISTRATIVA CAFETERÍA
1000;Q080000010;D.G.ADMINISTRATIVADIR RECURSOS.H  OF.110
1000;Q080000011;D.G.ADMINISTRATIVAOF. BIENESTAR SOCIAL
1000;Q080000012;D.G.ADMINISTRATIVA ASISTENTE DE PERSONAL
1000;Q080000013;D.G.ADMINISTRATIVACONTRATAC. PROFESORES
1000;Q080000014;D.G.ADMINISTRATIVA OFICINA DE PERSONAL
1000;Q080000015;D.G.ADMINISTRATIVADEPARTAMENTO DE NÓMINA
1000;Q080000016;D.G.ADMINISTRATIVA PASILLO Y HALLS
1000;Q080000017;D.G.ADMINISTRATIVA BAÑOS Y BODEGA
1000;Q080000018;D.G.ADMINISTRATIVAOF.SEGUR.INDUST OF.327
